20000000A000213	thirdFILE	bc134.source.aa	thirdFILE006	0	0	thirdFILE		aa0	705	0	000000	00
20000000A00000	thirdFILE	bc131.source.aa	thirdFILE005	0	0	thirdFILE		aa0	703	0	000000	00
20000000A000231	thirdFILE	bc130.source.aa	thirdFILE007	0	0	thirdFILE		aa0	704	0	000000	00
20000000A00000	thirdFILE	bc018.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1463	0	000000	014333609220
20000000A000219	thirdFILE	mc114.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1795	0	000000	017676704230
20000000A000216	thirdFILE	mc011.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1912	0	000000	01884430250
20000000A000227	thirdFILE	mc101.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1994	0	000000	019668407730
20000000A000211	thirdFILE	bc070.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2013	0	000000	01983407250
20000000A000204	thirdFILE	mc049.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2027	0	000000	0009540000
20000000A00000	thirdFILE	mc014.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2030	0	000000	020028306690
20000000A000205	thirdFILE	bc076.source.aa	thirdFILE002	0	0	thirdFILE		aa0	2104	0	000000	02072920000
20000000A00000	thirdFILE	mc141.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2117	0	000000	020898604330
20000000A000213	thirdFILE	mc103.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2215	0	000000	021875101910
20000000A000229	thirdFILE	bc072.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2240	0	000000	0009710000
20000000A00000	thirdFILE	mc100.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2352	0	000000	023237808860
20000000A050213	thirdFILE	bc128.source.aa	thirdFILE007	0	0	thirdFILE		aa0	704	0	000000	10667
20000000A05000	thirdFILE	bc133.source.aa	thirdFILE006	0	0	thirdFILE		aa0	702	0	000000	000000
20000000A050223	thirdFILE	bc142.source.aa	thirdFILE005	0	0	thirdFILE		aa0	705	0	000000	60664
20000000A050203	thirdFILE	mc131.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1455	0	000000	014281309510
20000000A05000	thirdFILE	mc183.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1454	0	000000	014269409570
20000000A050209	thirdFILE	bc079.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1742	0	000000	017121506320
20000000A050210	thirdFILE	mc105.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1853	0	000000	0005620190
20000000A050230	thirdFILE	mc107.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1843	0	000000	01815840530
20000000A05000	thirdFILE	mc071.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1877	0	000000	01849760000
20000000A050200	thirdFILE	mc251.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1888	0	000000	01860660000
20000000A050211	thirdFILE	mc139.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1927	0	000000	01900509750
20000000A050207	thirdFILE	mc047.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1980	0	000000	01952008160
20000000A050210	thirdFILE	mc120.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2026	0	000000	000
20000000A050211	thirdFILE	mc091.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2066	0	000000	02038605710
20000000A050209	thirdFILE	bc020.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2263	0	000000	02232980850
20000000A090205	thirdFILE	bc144.source.aa	thirdFILE007	0	0	thirdFILE		aa0	698	0	000000	06750
20000000A090216	thirdFILE	bc150.source.aa	thirdFILE006	0	0	thirdFILE		aa0	704	0	000000	730668
20000000A09000	thirdFILE	bc026.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1458	0	000000	01428809500
20000000A09000	thirdFILE	mc124.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1903	0	000000	000
20000000A090231	thirdFILE	mc121.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1930	0	000000	019039809640
20000000A09000	thirdFILE	mc252.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1948	0	000000	019207709110
20000000A090210	thirdFILE	mc076.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1966	0	000000	01938408580
20000000A09000	thirdFILE	mc088.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2048	0	000000	020206706190
20000000A090219	thirdFILE	mc008.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2077	0	000000	020501505380
20000000A090217	thirdFILE	mc030.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2157	0	000000	021293203320
20000000A090211	thirdFILE	mc137.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2215	0	000000	021876701900
20000000A09000	thirdFILE	bc038.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2263	0	000000	02232810850
20000000A090223	thirdFILE	bc042.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2276	0	000000	0005750560
20000000A090225	thirdFILE	bc036.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2400	0	000000	023706607900
20000000A090211	thirdFILE	bc041.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2434	0	000000	024041407230
20000000A130217	thirdFILE	bc140.source.aa	thirdFILE009	0	0	thirdFILE		aa0	702	0	000000	000450671
20000000A130217	thirdFILE	bc141.source.aa	thirdFILE008	0	0	thirdFILE		aa0	705	0	000000	86000
20000000A130221	thirdFILE	bc127.source.aa	thirdFILE012	0	0	thirdFILE		aa0	703	0	000000	80670
20000000A130205	thirdFILE	bc017.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1462	0	000000	014306509370
20000000A130200	thirdFILE	bc033.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1460	0	000000	014315909310
20000000A13000	thirdFILE	mc179.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1455	0	000000	01428909510
20000000A130210	thirdFILE	mc195.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1455	0	000000	01428009500
20000000A130217	thirdFILE	bc019.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1458	0	000000	014284909490
20000000A13000	thirdFILE	mc176.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1453	0	000000	014256309640
20000000A130225	thirdFILE	mc104.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1766	0	000000	017388905300
20000000A130230	thirdFILE	mc093.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1988	0	000000	01961107900
20000000A130227	thirdFILE	mc118.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2069	0	000000	020421505600
20000000A13000	thirdFILE	bc023.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2210	0	000000	02180190080
20000000A130232	thirdFILE	bc028.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2270	0	000000	000
20000000A130231	thirdFILE	bc037.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2378	0	000000	02348708360
20000000A170213	thirdFILE	bc138.source.aa	thirdFILE001	0	0	thirdFILE		aa0	688	0	000000	00050707
20000000A170212	thirdFILE	bc132.source.aa	thirdFILE002	0	0	thirdFILE		aa0	705	0	000000	75000
20000000A170230	thirdFILE	bc136.source.aa	thirdFILE004	0	0	thirdFILE		aa0	704	0	000000	670668
20000000A170232	thirdFILE	bc147.source.aa	thirdFILE003	0	0	thirdFILE		aa0	702	0	000000	000430671
20000000A170207	thirdFILE	mc182.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1455	0	000000	014276009540
20000000A17000	thirdFILE	mc192.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1454	0	000000	014273109550
20000000A17000	thirdFILE	mc188.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1457	0	000000	014299509400
20000000A170229	thirdFILE	bc045.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1459	0	000000	014293809440
20000000A17000	thirdFILE	mc126.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1526	0	000000	01498905780
20000000A170232	thirdFILE	mc046.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1999	0	000000	019713707600
20000000A170229	thirdFILE	mc020.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2029	0	000000	02000006710
20000000A170206	thirdFILE	mc083.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2142	0	000000	021139503710
20000000A170219	thirdFILE	mc026.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2139	0	000000	021118703760
20000000A17000	thirdFILE	mc097.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2194	0	000000	02167350390
20000000A170216	thirdFILE	mc013.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2195	0	000000	02167450390
20000000A000225	thirdFILE	bc151.source.aa	thirdFILE011	0	0	thirdFILE		aa0	703	0	000000	000450671
20000000A000231	thirdFILE	bc152.source.aa	thirdFILE000	0	0	thirdFILE		aa0	705	0	000000	460666
20000000A000227	thirdFILE	mc040.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1432	0	000000	0003960870
20000000A000210	thirdFILE	mc205.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1457	0	000000	014295609430
20000000A000219	thirdFILE	bc024.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1460	0	000000	014315209320
20000000A000231	thirdFILE	bc025.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1458	0	000000	01428909510
20000000A00000	thirdFILE	mc119.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1759	0	000000	017315405570
20000000A00000	thirdFILE	mc029.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1775	0	000000	017478504960
20000000A000225	thirdFILE	mc149.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1820	0	000000	017934503310
20000000A00000	thirdFILE	mc039.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1839	0	000000	0181155
20000000A000210	thirdFILE	mc214.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1880	0	000000	018528701280
20000000A00000	thirdFILE	mc167.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1960	0	000000	019326008750
20000000A000200	thirdFILE	mc113.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2030	0	000000	020036706670
20000000A000210	thirdFILE	mc052.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2086	0	000000	020591205140
20000000A000204	thirdFILE	bc075.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2128	0	000000	020983504110
20000000A050232	thirdFILE	mc229.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1376	0	000000	013476704250
20000000A050200	thirdFILE	mc019.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1435	0	000000	0007480670
20000000A050204	thirdFILE	mc181.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1453	0	000000	014258809630
20000000A05000	thirdFILE	mc069.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1700	0	000000	016725607890
20000000A050203	thirdFILE	mc152.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1725	0	000000	016977606880
20000000A050217	thirdFILE	mc067.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1760	0	000000	017336205500
20000000A05000	thirdFILE	mc058.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1774	0	000000	017461605030
20000000A050216	thirdFILE	mc051.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1865	0	000000	018374801790
20000000A05000	thirdFILE	mc096.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1958	0	000000	01931708800
20000000A05000	thirdFILE	mc060.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1962	0	000000	019343908700
20000000A050211	thirdFILE	mc061.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2032	0	000000	020046206640
20000000A050227	thirdFILE	mc023.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2128	0	000000	021009404040
20000000A050231	thirdFILE	bc044.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2189	0	000000	0009920570
20000000A050212	thirdFILE	bc034.source.aa	thirdFILE002	0	0	thirdFILE		aa0	2230	0	000000	000
20000000A050230	thirdFILE	mc063.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2269	0	000000	0001780650
20000000A09000	thirdFILE	bc148.source.aa	thirdFILE007	0	0	thirdFILE		aa0	705	0	000000	1000
20000000A09000	thirdFILE	bc156.source.aa	thirdFILE015	0	0	thirdFILE		aa0	704	0	000000	700668
20000000A090230	thirdFILE	bc111.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1049	0	000000	000
20000000A090203	thirdFILE	mc193.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1454	0	000000	014267209580
20000000A090210	thirdFILE	mc172.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1456	0	000000	01429709440
20000000A090225	thirdFILE	mc189.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1456	0	000000	014277309530
20000000A090211	thirdFILE	mc138.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1787	0	000000	017598504520
20000000A090205	thirdFILE	bc077.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1812	0	000000	017821003710
20000000A090227	thirdFILE	bc078.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1849	0	000000	01818400440
20000000A090227	thirdFILE	mc085.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1936	0	000000	019086309490
20000000A090209	thirdFILE	mc086.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2020	0	000000	00037406950
20000000A090223	thirdFILE	mc012.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2170	0	000000	000
20000000A09000	thirdFILE	mc081.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2180	0	000000	000
20000000A090216	thirdFILE	mc084.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2240	0	000000	022124101320
20000000A090227	thirdFILE	bc029.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2444	0	000000	02414407030
20000000A130205	thirdFILE	bc146.source.aa	thirdFILE001	0	0	thirdFILE		aa0	687	0	000000	000
20000000A130200	thirdFILE	bc126.source.aa	thirdFILE004	0	0	thirdFILE		aa0	688	0	000000	000
20000000A130210	thirdFILE	bc137.source.aa	thirdFILE003	0	0	thirdFILE		aa0	696	0	000000	000
20000000A130233	thirdFILE	mc178.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1453	0	000000	014263609600
20000000A130207	thirdFILE	mc021.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1795	0	000000	017671304250
20000000A130213	thirdFILE	mc224.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1839	0	000000	01811860670
20000000A130230	thirdFILE	mc166.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1880	0	000000	018531301270
20000000A130225	thirdFILE	mc042.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1886	0	000000	018584401100
20000000A130231	thirdFILE	mc072.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1917	0	000000	01890110070
20000000A130232	thirdFILE	mc090.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1922	0	000000	018945409930
20000000A130223	thirdFILE	mc075.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1975	0	000000	01948308280
20000000A130231	thirdFILE	mc034.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1982	0	000000	01955108080
20000000A130233	thirdFILE	mc041.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2033	0	000000	020059506600
20000000A130209	thirdFILE	mc106.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2205	0	000000	02178360120
20000000A13000	thirdFILE	mc215.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2202	0	000000	02174970200
20000000A170205	thirdFILE	bc155.source.aa	thirdFILE013	0	0	thirdFILE		aa0	702	0	000000	000600671
20000000A17000	thirdFILE	mc173.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1452	0	000000	014247009700
20000000A170213	thirdFILE	mc160.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1700	0	000000	016733907850
20000000A170217	thirdFILE	mc158.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1705	0	000000	01678307670
20000000A17000	thirdFILE	mc078.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1770	0	000000	017425305160
20000000A170231	thirdFILE	mc003.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1855	0	000000	000
20000000A170205	thirdFILE	mc122.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1940	0	000000	019146109300
20000000A170217	thirdFILE	mc033.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1960	0	000000	019328308740
20000000A170231	thirdFILE	mc087.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1963	0	000000	01936308650
20000000A170205	thirdFILE	mc043.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1999	0	000000	01971907600
20000000A170210	thirdFILE	mc127.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1998	0	000000	019704107620
20000000A170223	thirdFILE	bc073.source.aa	thirdFILE002	0	0	thirdFILE		aa0	2029	0	000000	000
20000000A170210	thirdFILE	mc094.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2074	0	000000	02047305470
20000000A170200	thirdFILE	mc048.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2183	0	000000	000542
20000000A170206	thirdFILE	bc027.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2338	0	000000	023088009180
20000000A210209	thirdFILE	bc149.source.aa	thirdFILE002	0	0	thirdFILE		aa0	704	0	000000	10667
20000000A210200	thirdFILE	mc225.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1372	0	000000	013457704370
20000000A210219	thirdFILE	mc159.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1373	0	000000	013453304400
20000000A210225	thirdFILE	mc146.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1375	0	000000	01348504230
20000000A210206	thirdFILE	bc068.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1593	0	000000	01562390670
20000000A21000	thirdFILE	mc089.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1928	0	000000	019004009750
20000000A210200	thirdFILE	bc069.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1975	0	000000	019454508360
20000000A210221	thirdFILE	mc070.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1984	0	000000	019563908040
20000000A210229	thirdFILE	mc077.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2005	0	000000	019778707410
20000000A21000	thirdFILE	mc024.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2097	0	000000	02069104870
20000000A210225	thirdFILE	mc082.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2110	0	000000	020826304520
20000000A210216	thirdFILE	mc062.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2163	0	000000	021349803180
20000000A21000	thirdFILE	mc074.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2176	0	000000	000890860
20000000A21000	thirdFILE	mc054.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2328	0	000000	02300809370
20000000A210210	thirdFILE	bc031.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2496	0	000000	024667006030
20000000A000232	thirdFILE	bc165.source.aa	thirdFILE015	0	0	thirdFILE		aa0	497	0	000000	000
20000000A00000	thirdFILE	bc145.source.aa	thirdFILE002	0	0	thirdFILE		aa0	703	0	000000	000420671
20000000A00000	thirdFILE	mc171.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1454	0	000000	014275309540
20000000A000217	thirdFILE	mc201.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1455	0	000000	014285109480
20000000A000231	thirdFILE	mc184.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1453	0	000000	01426109610
20000000A000219	thirdFILE	mc125.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1582	0	000000	01555803020
20000000A000221	thirdFILE	mc111.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1767	0	000000	017391605290
20000000A000206	thirdFILE	mc009.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1923	0	000000	01896609880
20000000A00000	thirdFILE	mc031.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1950	0	000000	019237909020
20000000A000205	thirdFILE	mc248.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2024	0	000000	00066906870
20000000A000221	thirdFILE	mc018.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2014	0	000000	01987607140
20000000A000210	thirdFILE	mc017.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2100	0	000000	02073130000
20000000A000207	thirdFILE	mc108.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2126	0	000000	020985904110
20000000A000229	thirdFILE	mc102.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2137	0	000000	021098403820
20000000A00000	thirdFILE	bc088.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2196	0	000000	02165950420
20000000A050223	thirdFILE	bc167.source.aa	thirdFILE007	0	0	thirdFILE		aa0	497	0	000000	00080375
20000000A050231	thirdFILE	bc154.source.aa	thirdFILE015	0	0	thirdFILE		aa0	704	0	000000	30667
20000000A05000	thirdFILE	bc113.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1065	0	000000	000
20000000A050210	thirdFILE	mc156.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1374	0	000000	01347504280
20000000A050212	thirdFILE	mc148.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1375	0	000000	013488504180
20000000A050225	thirdFILE	mc203.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1454	0	000000	01427509570
20000000A05000	thirdFILE	mc079.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1556	0	000000	01530004210
20000000A050212	thirdFILE	mc091.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1605	0	000000	015785001930
20000000A050223	thirdFILE	bc110.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1770	0	000000	017414505200
20000000A050210	thirdFILE	mc216.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1797	0	000000	017704404130
20000000A050233	thirdFILE	bc093.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1799	0	000000	01769204180
20000000A050205	thirdFILE	mc109.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1932	0	000000	019056209580
20000000A050225	thirdFILE	bc035.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2235	0	000000	0006201470
20000000A050233	thirdFILE	bc085.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2258	0	000000	0008500950
20000000A05000	thirdFILE	mc016.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2410	0	000000	023834807640
20000000A090207	thirdFILE	bc118.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1073	0	000000	00035088
20000000A090219	thirdFILE	mc206.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1454	0	000000	014268409580
20000000A090205	thirdFILE	bc081.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1600	0	000000	01571160270
20000000A090211	thirdFILE	mc123.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1597	0	000000	01569990320
20000000A09000	thirdFILE	bc030.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1768	0	000000	017376705340
20000000A090221	thirdFILE	mc230.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1819	0	000000	01792903360
20000000A09000	thirdFILE	mc128.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1990	0	000000	019635407830
20000000A090217	thirdFILE	bc071.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2057	0	000000	020271706010
20000000A090232	thirdFILE	mc153.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2103	0	000000	020757204700
20000000A09000	thirdFILE	mc022.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2112	0	000000	020849104460
20000000A09000	thirdFILE	bc091.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2120	0	000000	020904304320
20000000A090204	thirdFILE	mc064.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2164	0	000000	021359603160
20000000A090210	thirdFILE	mc116.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2159	0	000000	02131603280
20000000A090231	thirdFILE	mc133.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2146	0	000000	021184803600
20000000A090211	thirdFILE	mc035.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2186	0	000000	0008620600
20000000A130219	thirdFILE	bc119.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1054	0	000000	0004530108
20000000A130206	thirdFILE	mc223.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1374	0	000000	013469504300
20000000A130221	thirdFILE	mc163.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1374	0	000000	013463904330
20000000A130210	thirdFILE	bc101.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1756	0	000000	017261805780
20000000A130216	thirdFILE	bc095.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1824	0	000000	017935003310
20000000A130200	thirdFILE	bc082.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1888	0	000000	018578801110
20000000A130229	thirdFILE	bc086.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1929	0	000000	018984509810
20000000A130219	thirdFILE	mc055.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1977	0	000000	019494608240
20000000A13000	thirdFILE	mc073.source.aa	thirdFILE002	0	0	thirdFILE		aa0	2020	0	000000	00034006960
20000000A130210	thirdFILE	mc066.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2057	0	000000	020293805950
20000000A130232	thirdFILE	bc090.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2099	0	000000	020686904890
20000000A130210	thirdFILE	bc097.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2170	0	000000	021399203060
20000000A130231	thirdFILE	mc220.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2168	0	000000	00007803040
20000000A130211	thirdFILE	mc228.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2270	0	000000	0003720610
20000000A130206	thirdFILE	bc107.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2350	0	000000	023216408910
